,index,text,url
10,10,"""401k vs. IRA: How to prioritize your savings | Vanguard

Investor Resources & Education
401(k) vs. IRA? Use both if you can
How to invest
How much you save now may determine how comfortable you are in retirement. Combining 401(k)s and IRAs can make it even more comfortable.
Understanding IRAs
What is an IRA?
Pick investments for your IRA
Roth vs. traditional IRAs
401k vs IRA
IRA Roth Conversion
How to convert to a Roth IRA online

If your employer offers a retirement plan, like a 401(k) or 403(b), and will match a percentage of your contributions, you should definitely take advantage of it—it's free money. Plus you'll have a tax-deferred account that makes saving a cinch through automatic payroll deduction.

If your employer doesn't offer a plan, then an IRA can be a good start to your retirement savings and another opportunity for your earnings to grow tax-free.

Facts & figures you need to know:
401(k) - Anyone who works for an employer that offers a plan can participate. The annual contribution limit varies with age and year.
IRA - Anyone with earned income can open and contribute to a traditional or Roth IRA. The contribution limit is less than 401(k) but also varies with age and year. 

What you can invest in: 
401(k) gives you a preselected list of investment choices. On the other hand, IRA allows you to invest in a wide variety of mutual funds, exchange-traded funds (ETFs), and individual stocks and bonds.

If you're eligible for both IRA and 401(k), you should invest in both as long as you heed contribution and income limits. An IRA offers more flexibility and choice, giving you a greater chance to diversify your assets and reduce your investment risk.

Be aware that all investing is subject to risk, including the possible loss of the money you invest and fluctuations in financial markets may cause declines in the value of your account. Diversification does not ensure profit or protect against a loss. Also, when taking withdrawals from an IRA before age 59½, you may have to pay ordinary income tax plus a 10% federal penalty tax.""",https://investor.vanguard.com/investor-resources-education/iras/401k-vs-ira
11,11,"""""""Planning for Retirement: Plan for the Retirement You Want - AARP

Your 12-month countdown to retirement
You’ll be retired at this time next year. Here’s how to do it
States That Don't Tax Retirement Pensions
Could a move make your money go further?
How Much Can You Contribute to a 401(k) for Retirement?
Savers ages 50 and older can save more
Biggest Social Security Changes for 2022
Benefits are going up, but so are the Medicare premiums
Saving for Retirement
Single? Nearing Retirement? What You Need To Know
Have a plan, and assemble a team to help execute it
No Money Saved for Retirement? It's Not Too Late
Social Security, home equity lines can help
7 Reasons Why You Should Go Ahead and Retire
Hanging on to your job do more harm than good
Social Security Calculator — Pre Retirement Estimates
When to apply for benefits — how much you’ll get
Plan Your Retirement With AARP's 401(k) Calculator
Use this smart tool to reach your retirement goals
How to Start Saving For Retirement at 50
It's never too late to build your nest egg
Spending in Retirement
Should I Tap My IRA to Buy a House?
Ed Slott answers your IRA questions
How much can you spend in retirement?
Make sure your retirement savings outlive you
10 Secrets of a Happy Retirement
Wise ways to spend your money and time
5 Tips to Make Your Money Last
Adjust your financial plan for success
12 States That Don't Tax Retirement Distributions
Could a move make your money go further?
How to Super-Stretch Retirement Dollars
Inflation erodes older adults' buying power
Discover Best Places to Live and Retire Now
Communities with a lot to offer workers and retirees
6 Ways to Pass Down Wealth to Your Heirs
Some inherited assets come with costs
Remarried With Children? 5 Essential Estate Planning Tips
Crucial advice for blended families
Investing for Retirement
How to Take Withdrawals When the Market Is Falling
Keep a cash stash to give your stocks time to recover
New IRS Formula For Required Minimum Distributions
IRS updates how it calculates RMDs
Can I Plough My RMDs Back Into A Roth IRA?
Ed Slott, CPA, answers your IRA questions
The Retirement Income Quiz You Can’t Afford to Fail
The answers can help you retire more comfortably
Pros and Cons of Owning a Second Home in Retirement
Rental income and tax breaks come with risks
Stop Sabotaging Your Retirement Plan
5 most common mistakes to avoid
Find Old 401(k)s and More Money You've Forgotten About
The answers can help you retire more comfortably
5 Things to Know About Finances When Turning 65
Pivotal decisions — even if you aren't ready to retire
7 Ways To Learn to Live A Little In Retirement
Don't let fear of running out of money ruin retirement""""""
",https://www.aarp.org/retirement/planning-for-retirement/
12,12,"""Retirement Planning by Age: A Decade by Decade Guide

Introduction
Saving for retirement is the gnarliest of delayed gratification challenges. For most people, Social Security benefits won't cover all the bills in retirement. To land in retirement in solid financial shape, you also want to build your own savings in 401(k) plans and individual retirement accounts. 

In your 20s: Cash in on compound growth
Retirement savings goal by the end of this decade: You should aim to save about 1x your salary. Aim to save 10% of your gross salary pronto.

In your 30s: Stay (or get) focused
Retirement savings goal by the end of this decade: You should aim to save about 3x your salary. If you're just getting started, aim to save at least 15% of your gross salary; 20% is even better.

In your 40s: Monitor your spending
Retirement savings goal by the end of this decade: You should aim to save about 4x your salary. The challenge in this decade is to not take on big-ticket spending that can make it hard to keep up with your retirement plan.

In your 50s: Plan your retirement income
Retirement savings goal by the end of this decade: You should aim to save about 8x your salary. Saving as much as possible remains Job One. But now's also the time to start getting a sense of how the pieces of your retirement income puzzle will fit together.

In your 60s: Focus on your age 90-plus future self
Retirement savings goal by the end of this decade: You should aim to save about 10x your salary. You've rounded the bend, with retirement in your sights. The big win this decade is to assume that you will live until 95.""
",https://www.cnbc.com/guide/retirement-planning-decade-by-decade/
13,13,"""How to get a handle on debt | Consumer Financial Protection Bureau
There are many steps both big and small to getting a handle on your debt. If you’re unsure where to turn for help or who to trust, you’re not alone. We estimate that about one in three people have been contacted by a creditor or collector seeking to collect a debt within the past year. No matter your reasons for changing your financial situation, there are resources available to help you pay off what you owe. 

Consider working with a credit counselor. Credit counselors can advise you on ways to manage your money and debt and help you create and follow a budget, which can help you save or pay off a debt. Credit counselors are usually nonprofit organizations. A counselor may: offer free educational materials and workshops, review your budget and come up with a plan to address your money problems, help you decide which debts to pay first and understand what can happen if you stop making payments, make an up-front agreement with your creditors to stop collections and not charge you late fees.

Beware of debt settlement companies that charge up-front fees in return for promising to settle your debts. Debt settlement companies are different from nonprofit credit counseling organizations. These companies often claim they can make a deal with your creditors to reduce the amount of debt you owe. Beware of companies that charge up-front fees. Charging a fee before settling at least one of your debts is illegal for most debt settlement companies. Dealing with debt settlement companies can be risky; you may end up in more debt than when you started. You should avoid doing business with any debt settlement company that charges any fees before it settles your debts, tells you to stop communicating with your creditors, or guarantees it can make your debt go away.

Paying off debt can be a long journey. But using this information can get you on track to achieve your financial goals. We have additional information about working with debt collectors, including sample letters you can use for your own situation. You can also submit a complaint about a debt collection issue.
Topics: • Financial well-being • Debt collection • Credit cards • Identity theft and fraud.""",https://www.consumerfinance.gov/about-us/blog/how-get-handle-debt/
14,14,"""""""Federal Reserve Economic Data | FRED | St. Louis Fed
Economic Research Resources
Explore resources provided by the Research Division at the Federal Reserve Bank of St. Louis
Research News
Economists
Publications
Working Papers
Information Services
FRED Tools
Release Calendar
About FRED
Economic Research Resources
Explore resources provided by the Research Division at the Federal Reserve Bank of St. Louis.
About FRED
Tutorials
Data Literacy
Contact Us
FRED Tools
FRED Add-in for Excel
FRED API
FRED Mobile Apps
Economic Research Resources
Research News
Economists
Publications
Working Papers
Information Services
FRED Tools
FRED Add-in for Excel
FRED API
FRED Mobile Apps
Welcome to FRED, your trusted source for economic data since 1991.
Download, graph, and track
823,000 US and international time series
from
114
          sources
.
Welcome to FRED, your trusted source for economic data since 1991. Download, graph, and track
823,000 US and international time series
from
114
        sources
.
Welcome to FRED, your trusted source for economic data since 1991.
          Download, graph, and track
823,000 US and international time series
from
114
          sources
.
Trending Search Terms:
cpi
gdp
inflation
unemployment
m2
unemployment rate
real gdp
interest rate
housing starts
m1
Category
Release
Source
Tag
Release Calendar
FRED News
A U.S. Government Shutdown Could Delay Some FRED Data
Mark your FRED data release calendar
Research News
COVID-19 Resources
POPULAR SERIES
LATEST RELEASES
TOOLS
Consumer Price Index for All Urban Consumers: All Items
Real Gross Domestic Product
Industrial Production Index
10-Year Treasury Constant Maturity Rate
U.S. / Euro Foreign Exchange Rate
Unemployment Rate
All Employees: Total Nonfarm Payrolls
Initial Claims
Unemployment Rate
Consumer Price Index for All Urban Consumers: All Items in U.S. City Average
Market Yield on U.S. Treasury Securities at 10-Year Constant Maturity, Quoted on an Investment Basis
FOMC Press Release
State and Metro Area Employment, Hours, and Earnings
H.15 Selected Interest Rates
H.8 Assets and Liabilities of Commercial Banks in the United States
State Employment and Unemployment
Interest Rate Spreads
New Residential Construction
Economic Policy Uncertainty
Labor Force Participation by State
Release Calendar
My Data Lists
Published Data Lists
FRED Add-In
for Microsoft Excel
Developer API
FRED Mobile
Tutorials
FAQs
Contact Us
FRED Mobile Apps
FRED Add-In for Excel
Developer/APIs
Federal Reserve Bank of St. Louis""""""",https://fred.stlouisfed.org/
15,15,"""""""Pay Off Debt: Tools and Tips - NerdWallet
Credit cards
Credit card basics
Applying for a credit card
Choosing a credit card
Managing credit card debt
Credit card resources
Balance transfer savings calculator
Credit card interest rate calculator
Banking 
Savings accounts
CDs
Checking accounts 
Banking calculators
Banking guide
Best savings accounts
Best high-yield savings accounts
Savings accounts alternatives
Savings calculator
Best checking accounts
Managing business finances
Home
Mortgage rates
Best mortgage lenders
Refinance and HELOC
Buying a home
Homeownership
Home calculators
First-time homebuyer's guide
Loans
Personal loans
Student loans
Auto loans
Loans guide
Managing a personal loan
Personal loan calculators
Insurance
Auto insurance
Life insurance
Home insurance
Insurance guide
Personal finance
Tracking credit
Managing money
Making money
Managing debt
Taxes
Budgeting
Investing + Retirement
Best investment accounts
Types of investment accounts
Investment account reviews
Planning and strategy
Investing and retirement calculators
Small business
Funding your business
Running your business
General business tips
Advertiser disclosure
You’re our first priority.
Every time.
We believe everyone should be able to make financial decisions with confidence. And while our site doesn’t feature every company or financial product available on the market, we’re proud that the guidance we offer, the information we provide and the tools we create are objective, independent, straightforward — and free.
Here is a list of our partners
.
Pay Off Debt: Tools and Tips
Learn strategies for whittling down what you owe, and get insight into the best approach depending on your debt load.
Many or all of the products featured here are from our partners who compensate us. However, this does not influence our evaluations. Our opinions are our own. Here is a list of
our partners
and
here's how we make money
.
There are several options for paying off
debt
, and that can sometimes feel overwhelming. You might be thinking about a DIY strategy combined with budgeting and side hustles to increase your income. Maybe you’re contemplating debt consolidation or feel you need to check out debt relief options.
Here’s how to choose a strategy, and some tools and tips that can help you get out of debt.
Assess your debt load
To a large extent, the best way to get out of debt will depend on how much you owe compared with your income.
Start by understanding whether you simply have
too much debt
. That gives you an idea of whether you can use a DIY strategy for payoff or should consider debt relief options.
Debt snowball:
With this strategy for getting out of debt, you focus on paying off your smallest balance first. Put all the extra money you can dedicate to debt payoff toward that account while continuing to pay the minimums on the others.
Debt avalanche:
Focus on the debt with the highest interest rate first (while paying minimums on the others), then the next highest rate and so on.
Focus on high credit utilization:
You could also focus on paying down your credit cards with the highest
credit utilization
Consider debt consolidation to get out of debt faster
Debt consolidation
takes your high-interest debt, and rolls them into one monthly payment, ideally at a lower interest rate.
Lowering your interest rate.
Making your payments more manageable.
Shortening the time it takes to pay off your debt.
Boost debt payoff with budgeting
If you feel like you don’t have enough money to cut down debt, getting clear on your
budget
may help. 
Choose a system that works for you:
Use technology to make things easier:
Lower your bills
Finding ways to reduce your monthly bills can help to free up more money to put toward debt payoff. 
Make more money
Don’t rule out the possibility of increasing your current salary. Research and preparation may help you
negotiate more money
at your current job.
Don’t be afraid of debt relief
If you’ve tried budgeting, negotiating your payments and bringing in more cash, all to no avail, you might want to try debt relief.
Debt relief
can help you change the amount or the terms of your debt to lighten your financial burden, but it’s not for everyone.
""""""",https://www.nerdwallet.com/article/finance/pay-off-debt
16,16,"""Market Structure - Overview, Definition, Features, and Types
Market Structure
How different industries are classified and differentiated based on their degree and nature of competition for services and goods
What is Market Structure?
Market structure, in economics, refers to how different industries are classified and differentiated based on their degree and nature of competition for goods and services. It is based on the characteristics that influence the behavior and outcomes of companies working in a specific market.
Some of the factors that determine a market structure include the number of buyers and sellers, ability to negotiate, degree of concentration, degree of differentiation of products, and the ease or difficulty of entering and exiting the market.
Summary
Market structure refers to how different industries are classified and differentiated based on their degree and nature of competition for services and goods.
The four popular types of market structures include perfect competition, oligopoly market, monopoly market, and monopolistic competition.
Market structures show the relations between sellers and other sellers, sellers to buyers, or more.
Understanding Market Structures
In economics, market structures can be understood well by closely examining an array of factors or features exhibited by different players. It is common to differentiate these markets across the following seven distinct features.
The industry’s buyer structure
The turnover of customers
The extent of product differentiation
The nature of costs of inputs
The number of players in the market
Vertical integration extent in the same industry
The largest player’s market share
Based on the above features, economists have used this information to describe four distinct types of market structures. They include perfect competition, oligopoly market, monopoly market, and monopolistic competition.
Types of Market Structures
1.
Perfect Competition
Perfect competition occurs when there is a large number of small companies competing against each other. They sell similar products (homogeneous), lack price influence over the commodities, and are free to enter or exit the market.
Consumers in this type of market have full knowledge of the goods being sold. They are aware of the prices charged on them and the product branding. 
2.
Monopolistic Competition
Monopolistic competition refers to an imperfectly competitive market with the traits of both the monopoly and competitive market. Sellers compete among themselves and can differentiate their goods in terms of quality and branding to look different. 
3.
Oligopoly
An oligopoly market consists of a small number of large companies that sell differentiated or identical products. Since there are few players in the market, their competitive strategies are dependent on each other.
4.
Monopoly
In a monopoly market, a single company represents the whole industry. It has no competitor, and it is the sole seller of products in the entire market. This type of market is characterized by factors such as the sole claim to ownership of resources, patent and copyright, licenses issued by the government, or high initial setup costs.""",https://corporatefinanceinstitute.com/resources/economics/market-structure/
17,17,"""Corporate Finance Fundamentals: Optimal Capital Structure
Dorothy Macasasa
Jul 26
Optimal Capital Structure
— company’s different sources of financing, such as debt, equity, and other financial instruments that allows the company to minimize its overall cost of capital and maximize shareholder value.
The optimal capital structure of a firm is often defined as the proportion of debt and equity that results to the lowest weighted average cost of debt and equity (WACC) of the firm.
As an indicator, if the Internal Rate of Return (IRR) is lower than the weighted average cost of capital (WACC) then it is advisable to either repurchase shares or pay cash dividends as it indicates that the company’s projects or investments are not generating returns that exceed the cost of capital. 
However, if the IRR was greater than the WACC of the business then it indicate that they may reinvest the project for better returns as it means that the project or investment is generating returns that exceed the cost of financing. 
WACC Formula
Cost of Equity
— the rate of return a shareholder requires for investing equity into business
Cost of Debt
— the rate of return a lender requires given the risk of the business
Debt Capital
— raised by borrowing money from various sources, such as banks, bondholders, or other financial institutions. It includes different forms of debt securities. 
Equity Capital
— funds raised by issuing shares of ownership in the company to investors. Equity shareholders have ownership stakes in the company and may be entitled to voting rights and a share in the company’s profits through dividends.
Knowing that the optimal capital structure relies on equity versus debt decision, it is important to take note that HAVING TOO MUCH DEBT may increase the risk of default in repayment while DEPENDING TOO HEAVYLY ON EQUITY may dilute earnings and value for investors.
Other key factors to consider when determining the optimal capital structure:
Cost of Capital
Note: Debt is usually cheaper than equity due to tax advantages (interest payments are tax-deductible), but too much debt can increase financial risk and interest expenses.
Risk Tolerance
Note: Higher debt levels can magnify financial risk, as debt obligations must be met regardless of the company’s performance.
Industry and Business Characteristics
Note: The industry in which a company operates and its business model influence the optimal capital structure. Some industries may be more debt-heavy, while others may rely more on equity financing.
Flexibility and Growth
Note: If you are expecting rapid growth or significant investment opportunities, prefer a capital structure that provides flexibility in raising additional funds.
Market Conditions
Note: Market conditions, interest rates, and investor preferences also influence the availability and cost of debt and equity financing. This includes industry trends and company’s credit score.
Debt Covenants and Restrictions
Note: Debt covenants and restrictions that come with borrowing can impact the company’s operational and financial flexibility as it may result to operational constraints, capital expenditure limitations, dividend and distribution restrictions, change of control provisions, additional collateral requirements, and costs of borrowing.
Source: CFI, Investopedia.com, OpenAI""",https://medium.com/@dorothymacasasa/corporate-finance-fundamentals-optimal-capital-structure-f77ee6cc23f3
18,18,"""""""Pricing Strategy Under Each Market Structure
Pricing strategy can be described as the range of methods that the firms use to price their products and services. Companies and firms always set prices in accordance with the market structure in which they operate.

Perfectly Competitive Market Pricing Strategy
This is determined by the market demand and supply curves of the product under discussion. The demand curve clearly indicates the total amount of a product that consumers are both willing and able to buy. The supply curve indicates the amount of a product that suppliers are willing and able to supply at certain market prices.
Suppliers can only supply what the consumers can consume at given prices. In a perfectly competitive market structure, the market sets the price and firms are merely price takers and therefore operate for as long as production costs fall below revenue.

Monopolistic Competitive Market Pricing Strategy
In a monopolistic competitive market, companies set prices for their products. Since every company sells a product that might be the same as that of another company, each company can successfully set its prices. However, these prices will be dependent on the quantity they desire to produce. 
A company will use branding, advertising, and packaging to sell seemingly different products. Consequently, there exist many prices in the market due to differentiated products.
Also, since there are many competitors, a firm won’t be affected by another firm’s strategy. As a result, companies will have control over their own prices.

Oligopolistic Competition Market Pricing Strategy
Here, prices are determined by competitors. Firms in this market structure are highly dependent on one another when setting prices. With only a few sellers in an oligopoly, a company can affect the market prices but cannot control the whole market. As a result, competition is based on product differentiation and services, but not on price wars.
Generally, an optimal pricing strategy, in the long run, incorporates the reactions of rival firms to changes in prices effected by competitors.

Monopoly Market Structure
The pricing strategy here is relatively simple. A monopoly can comfortably set prices due to the absence of competitors. However, monopolists are careful not to set their prices too high and consequently attract competitors or excite a change of consumer behavior or consumption habits, if you may, in favor of substitute products. Besides, raising prices may also lead to a fall in sales since prices depend on demand.

Question
In monopolistic competitive markets, firms:
are price takers.
set their own prices.
react to the prices set by competitors.

Solution
The correct answer is B.
In monopolistic competition, a firm won’t be affected by another firm’s strategy. Companies will have control over their own prices and use branding, advertising, and packaging to differentiate themselves.
""""""",https://analystprep.com/cfa-level-1-exam/economics/pricing-strategy-under-each-market-structure/
19,19,"""Pricing strategy can be described as the range of methods that the firms use to price their products and services. Companies and firms always set prices in accordance with the market structure in which they operate.

Perfectly Competitive Market Pricing Strategy
This is determined by the market demand and supply curves of the product under discussion. The demand curve clearly indicates the total amount of a product that consumers are both willing and able to buy. On the other hand, the supply curve indicates the amount of a product that suppliers are willing and able to supply at certain market prices.

Monopolistic Competitive Market Pricing Strategy
In a monopolistic competitive market, companies set prices for their products. Since every company sells a product that might be the same as that of another company, each company can successfully set its prices. However, these prices will be dependent on the quantity they desire to produce.

Oligopolistic Competition Market Pricing Strategy
Here, prices are determined by competitors. Firms in this market structure are highly dependent on one another when setting prices. With only a few sellers in an oligopoly, a company can affect the market prices but cannot control the whole market.

Monopoly Market Structure
The pricing strategy here is relatively simple. A monopoly can comfortably set prices due to the absence of competitors. 

Question
In monopolistic competitive markets, firms:
A.  are price takers;
B.  react to the prices set by competitors; or
C.  set their own prices.

Solution
The correct answer is C.
In monopolistic competition, a firm won’t be affected by another firm’s strategy. Companies will have control over their own prices and use branding, advertising, and packaging to differentiate themselves.""",https://analystprep.com/cfa-level-1-exam/economics/describe-pricing-strategy-under-each-market-structure/
20,20,"""""""Pricing Strategy Different Market Structures
Pricing strategy can be described as the range of methods that the firms use to price their products and services. Companies and firms always set prices in accordance with the market structure in which they operate.

Perfectly Competitive Market Pricing Strategy
This is determined by the market demand and supply curves of the product under discussion. The demand curve clearly indicates the total amount of a product that consumers are both willing and able to buy. On the other hand, the supply curve indicates the amount of a product that suppliers are willing and able to supply at certain market prices.

Suppliers can only supply what the consumers can consume at given prices. In a perfectly competitive market structure, the market sets the price and firms are merely price takers and therefore operate for as long as production costs fall below revenue.

Monopolistic Competitive Market Pricing Strategy
In a monopolistic competitive market, companies set prices for their products. Since every company sells a product that might be the same as that of another company, each company can successfully set its prices. However, these prices will be dependent on the quantity they desire to produce.

A company will use branding, advertising, and packaging to sell seemingly different products. Consequently, there exist many prices in the market due to differentiated products.

Also, since there are many competitors, a firm won’t be affected by another firm’s strategy. As a result, companies will have control over their own prices.

Oligopolistic Competition Market Pricing Strategy
Here, prices are determined by competitors. Firms in this market structure are highly dependent on one another when setting prices. With only a few sellers in an oligopoly, a company can affect the market prices but cannot control the whole market. As a result, competition is based on product differentiation and services, but not on price wars.

Generally, an optimal pricing strategy, in the long run, incorporates the reactions of rival firms to changes in prices effected by competitors.

Monopoly Market Structure
The pricing strategy here is relatively simple. A monopoly can comfortably set prices due to the absence of competitors. However, monopolists are careful not to set their prices too high and consequently attract competitors or excite a change of consumer behavior or consumption habits, in favor of substitute products.

In monopolistic competitive markets, firms set their own prices.
In monopolistic competition, a firm won’t be affected by another firm’s strategy. Companies will have control over their own prices and use branding, advertising, and packaging to differentiate themselves.""""""",https://analystprep.com/cfa-level-1-exam/economics/describe-pricing-strategy-under-each-market-structure/
21,21,"""12 Things You Need to Know About Financial Statements
Investing

1. Financial Statement = Scorecard

2. Financial Statements to Use

3. What's Behind the Numbers?

4. Diversity of Reporting

5. Understanding Financial Jargon

6. Accounting: Art, Not Science

7. Key Accounting Conventions

8. Non-Financial Information

9. Financial Ratios and Indicators

10. Notes to Financial Statements

11. The Annual Report/10-K

12. Consolidated Statements

Why are Financial Statements Important?

What Key Financial Statements Should I Understand When Analyzing a Company?

What’s the Difference Between GAAP and IFRS Accounting Conventions?

What are Some Key Limitations of Using Financial Statements?

The Bottom Line

Understanding the basics of financial statements provides investors with valuable information about a company's financial health. Investors can use key reports, such as a balance sheet, cash flow statement, and income statement, to evaluate a company's performance, helping to make more informed investment decisions. However, it’s also important to understand the limitations of overly relying on financial statements and consider other metrics, such as the impact of non-financial information, when analyzing a company's overall financial position. Financial statements play a vital role in maintaining the integrity of the
financial system and promoting trust between companies and investors.""",https://www.investopedia.com/articles/basics/06/financialreporting.asp
22,22,"""""""How to Understand Financial Statements | The Motley Fool
How to Understand Financial Statements
By
Chris Hill
–
Apr 5, 2022 at 5:33PM
Motley Fool senior analyst John Rotonti walks you through the most important financial statements using Chipotle as an example.
In this podcast, Motley Fool senior analyst John Rotonti discusses:
How to understand balance sheets and income statements.
A key metric that can tell you about a company's pricing power.
What you're actually purchasing when you buy a stock.
10 stocks we like better than Chipotle Mexican Grill
When our award-winning analyst team has a stock tip, it can pay to listen. After all, the newsletter they have run for over a decade,
Motley Fool Stock Advisor
, has tripled the market.*
See the 10 stocks
*Stock Advisor returns as of March 3, 2022
This video was recorded on April 2, 2022.
John Rotonti:
Pricing power is if you can increase the price of something to offset input cost inflation without decreasing demand for the product. That's pricing power and one of the main places we see that and capture that in the numbers in the story is from the gross profit margin.
Chris Hill:
I'm Chris Hill, and that was Motley Fool Senior Analyst John Rotonti. What are you buying when you buy a stock? No, really, what are you buying? Today John kicks off a two-part series on the basics of financial statements, including what goes into a balance sheet, how the sale of a burrito at
Chipotle
become shareholder equity, and how financial statements work together.
John Rotonti:
Fools, John Rotonti here. Today we are going to be talking about the three primary financial statements: the balance sheet, the income statement, and the cash flow statement. Let's just start with the balance sheet really quickly. The balance sheet, Fools, is called the balance sheet because it must balance at all times, and the simple formula is assets equals liabilities plus shareholders' equity, and that must always balance. A must always equal L plus SE, assets equals liabilities plus shareholders equity. Let's just look at a quick example using Chipotle, ticker CMG. Chipotle has total assets, so assets of 6,653 million. Then it has total liabilities of 4,355.6 million and total shareholders' equity of 2,297.4 million. If you remember, A, assets, equals liabilities plus shareholders' equity. So if we take the liabilities of Chipotle of 4,355.6, and we add the shareholders' equity of 2,297.4, you will get the total assets of 6,653 to the penny. 
Now shareholders' equity has two other names. They all mean the same thing. They're synonyms. Shareholders' equity is also book value. How do you calculate book value? Total assets minus total liabilities. Book value is literally the value of your assets, what you own minus your total liabilities, what you owe. The other synonym for total equity is net worth. This is the company's net worth. Just like you can calculate your personal net worth based on your total assets, what you own, minus your total liabilities, what you owe. So total shareholders equity is equal to book value is equal to net worth. One last thing before I move on to the next financial statement. Think of assets, as we've said, that's what you own, that's the left-hand side of that equation. The other side of the equation, liabilities and shareholders' equity is the sources of funds to buy those assets.
We're going to switch over to the income statement really quickly, sticking with Chipotle here. Some people call this the profit and loss statement, the P&L. We went over this in a prior segment, but it's important to review again because we're going to need it for when we get to the cash flow statement. So bear with me really quickly. The sale or revenue, think of those words as synonyms. I think a lot of companies that actually sell a tangible product use the word sales, and companies like software that don't sell tangible product that you can touch and feel use the word revenue. But honestly, I've seen product companies use the word revenue, and I've seen software and services company use word sales. It doesn't matter. Honestly, sales and revenue are the exact same thing, and they are the top line of the income statement. They are the top line because they are at the top of the piece of paper. 
From that, we subtract the cost of goods sold. That is all of the input costs as well as the employee wages that go into making that burrito. This does not include the salary of the CEO, and the COO, and everything else back at headquarters. This includes the people working in the Chipotle kitchen. Those are wages that are included in cost of goods sold. It also includes the chicken, or whether it's beef, or pork, whatever you're putting in your burrito. Avocados, those things are expensive. Those things are going through the moon. Avocados, tomatoes, onions, other basil, and spices. You got to have the chicken, or whether it's beef, or pork, whatever you're putting in your burrito. You take revenue, the $7 burrito, you subtract your cost of goods sold, and you get a number called gross profit. This is what we talk about when we're talking about unit economics.
When you're talking about gross profit, you are talking about unit economics, you're also talking about pricing power. What if sales grow a little faster than cost of goods sold grow? You know the answer. That means your gross profit margin is going to increase over time, a sign of pricing power.
So we have gross profit. From that, we subtract operating expenses. You got to keep the lights on. You got to pay your utilities. You got to pay all of the other salaries and expenses back at headquarters, if there's research and development. All of these things are operating expenses. These are cost of doing business. That's operating expenses. So gross profit, you subtract these operating expenses, you got to keep your lights on, you get operating income.
From operating income or EBIT, we subtract the interest expense on the debt, if the company has any debt. Notice debt holders get paid first. They have a primary claim on a company's cash flows. There is a packing order, Fools, to who gets paid. Debt holders, or creditors, they get paid first. We just paid the I, the interest expense. Remember, we had E-B-I-T. We just pay the interest, so now we are left with E-B-T, earnings before taxes. So who gets paid next? The government in the form of taxes. So debt holders get paid first, and then the government in the form of taxes. Now what is left over after the company has paid its cost of goods sold, after the company has paid all of those other operating expenses, utility bills, research and development, sales and marketing, after the company has paid its interest on its debt, if it has any, after the company has paid its taxes to the government, if there is money left over, that is called net income, or net profit, or net earnings.
The three words mean the same thing, and that, Fools, is what you are buying as a shareholder. We get the residual claim of what is left over after all of those expenses we just went through are paid. We get residual claim. We get the bottom line. Why is it called the bottom line? Because it is at the bottom of the income statement. We get what is leftover. We have a residual claim on a company's cash flows. When you buy a stock, legally, what are you buying? When you buy a stock, you are buying a claim on the company's future net income, or future net profits, or future net earnings. You are buying a very small percentage of the company's future net income. That, Fools, is the income statement. Now why do I want to go through that? Because when you buy a stock, that's what you're legally buying, but also because we need to go to the cash flow statement, the third financial statement. Now remember how I just said net income is the bottom line of the cash flow statement? Guess what, net income, the same exact number that's on that income statement, then becomes the top line of the cash flow statement.
Chris Hill:
That was part 1. Next Saturday, on part 2, John will dig into the cash flow statement and all the places your money can go before it gets to shareholders. I'm Chris Hill, thanks for listening. We'll see you tomorrow.
Chris Hill owns Chipotle Mexican Grill. John Rotonti has no position in any of the stocks mentioned. The Motley Fool owns and recommends Chipotle Mexican Grill. The Motley Fool has a
disclosure policy
.
Invest Smarter with The Motley Fool
Related Articles
Chipotle Mexican Grill, inc (CMG) Q3 2021 Earnings Call Transcript
Chipotle Mexican Grill Inc (CMG) Q1 2021 Earnings Call Transcript
Chipotle Mexican Grill Inc (CMG) Q4 2020 Earnings Call Transcript
Chipotle Mexican Grill Inc (CMG) Q2 2020 Earnings Call Transcript
Disney Q1 Revenue Up 36%
518%
Motley Fool Returns
Market-beating stocks from our award-winning analyst team.
Stock Advisor Returns
518%
S&P 500 Returns
131%
Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/18/2023.
Discounted offers are only available to new members. Stock Advisor list price is $199 per year.
Join Stock Advisor
Cumulative Growth of a $10,000 Investment in Stock Advisor
Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.
Premium Investing Services
Invest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.
Financial Dictionary
Our Affiliates
Motley Fool Asset Management
Motley Fool Wealth Management
Motley Fool Ventures
1623 Capital
Terms of Use
Privacy Policy
Disclosure Policy
Current""""""",https://www.fool.com/investing/2022/04/05/how-to-understand-financial-statements/
